SceneNameSaveFile,SceneNameUnityInternal,ID,Value,Mutator,IsSemiPersistent,Category
Bone_East_26,Bone_East_26,Black_Thread_Core_Citadel,FALSE,None,FALSE,persistentBool
Bone_East_27,Bone_East_27,craw_court_summons_pin,FALSE,None,FALSE,persistentBool
Bone_East_LavaChallenge,Bone_East_LavaChallenge,Heart Piece (1),FALSE,None,FALSE,persistentBool
Bone_East_LavaChallenge,Bone_East_LavaChallenge,Bone Circler Vicious,FALSE,None,TRUE,persistentBool
Bone_East_LavaChallenge,Bone_East_LavaChallenge,Bone Circler Vicious (1),FALSE,None,TRUE,persistentBool
Bone_East_LavaChallenge,Bone_East_LavaChallenge,Inverse Remasker,FALSE,None,FALSE,persistentBool
Bone_East_LavaChallenge,Bone_East_LavaChallenge,explode_wall (2),FALSE,None,FALSE,persistentBool
Bone_East_LavaChallenge,Bone_East_LavaChallenge,explode_wall (3),FALSE,None,FALSE,persistentBool
Bone_East_LavaChallenge,Bone_East_LavaChallenge,explode_wall (1),FALSE,None,FALSE,persistentBool
Bone_East_LavaChallenge,Bone_East_LavaChallenge,Remasker New Sharp,FALSE,None,FALSE,persistentBool
Bone_East_Weavehome,Bone_East_Weavehome,Weaver Servitor Broken (1),FALSE,None,TRUE,persistentBool
Weave_12,Bone_East_Weavehome,weaver_lift_power_chamber,FALSE,None,FALSE,persistentBool
Weave_12,Bone_East_Weavehome,weaver_lift_power_chamber,FALSE,None,FALSE,persistentBool
Weave_12,Bone_East_Weavehome,weaver_lift_power_chamber,FALSE,None,FALSE,persistentBool
Bone_East_Weavehome,Bone_East_Weavehome,Weaver Servitor (3),FALSE,None,TRUE,persistentBool
Bone_East_Weavehome,Bone_East_Weavehome,Weaver Servitor Broken,FALSE,None,TRUE,persistentBool
Bone_East_Weavehome,Bone_East_Weavehome,Weaver Servitor Broken (2),FALSE,None,TRUE,persistentBool
Bone_East_Weavehome,Bone_East_Weavehome,Weaver Servitor (2),FALSE,None,TRUE,persistentBool
Bone_East_Weavehome,Bone_East_Weavehome,Weaver Servitor Broken (1),FALSE,None,TRUE,persistentBool
Bone_East_Weavehome,Bone_East_Weavehome,Remasker New Sharp Ultra,FALSE,None,FALSE,persistentBool
Bone_East_Weavehome,Bone_East_Weavehome,break_spool_upright_weaver,FALSE,None,TRUE,persistentBool
Bone_East_Weavehome,Bone_East_Weavehome,break_spool_upright_weaver (1),FALSE,None,TRUE,persistentBool
Weave_12,Bone_East_Weavehome,weaver_lift_power_chamber,FALSE,None,FALSE,persistentBool
Weave_12,Bone_East_Weavehome,weaver_lift_power_chamber,FALSE,None,FALSE,persistentBool
Chapel_Wanderer,Chapel_Wanderer,One Way Wall,FALSE,None,FALSE,persistentBool
Chapel_Wanderer,Chapel_Wanderer,Remasker New Sharp,FALSE,None,FALSE,persistentBool
Chapel_Wanderer,Chapel_Wanderer,Remasker New Sharp (1),FALSE,None,FALSE,persistentBool
Chapel_Wanderer,Chapel_Wanderer,Collapser Small,FALSE,None,FALSE,persistentBool
Chapel_Wanderer,Chapel_Wanderer,Remasker New Sharp (1),FALSE,None,FALSE,persistentBool
Chapel_Wanderer,Chapel_Wanderer,Battle Scene,FALSE,None,FALSE,persistentBool
Chapel_Wanderer,Chapel_Wanderer,Pilgrim Fly,FALSE,None,TRUE,persistentBool
Chapel_Wanderer,Chapel_Wanderer,Pilgrim 01,FALSE,None,TRUE,persistentBool
Chapel_Wanderer,Chapel_Wanderer,Pilgrim 03,FALSE,None,TRUE,persistentBool
Chapel_Wanderer,Chapel_Wanderer,Pilgrim 04,FALSE,None,TRUE,persistentBool
Chapel_Wanderer,Chapel_Wanderer,Pilgrim StaffWielder,FALSE,None,TRUE,persistentBool
Chapel_Wanderer,Chapel_Wanderer,Pilgrim Fly,FALSE,None,TRUE,persistentBool
Chapel_Wanderer,Chapel_Wanderer,Pilgrim 02,FALSE,None,TRUE,persistentBool
Chapel_Wanderer,Chapel_Wanderer,Pilgrim 02,FALSE,None,TRUE,persistentBool
Chapel_Wanderer,Chapel_Wanderer,Pilgrim 04,FALSE,None,TRUE,persistentBool
Chapel_Wanderer,Chapel_Wanderer,Pilgrim Fly,FALSE,None,TRUE,persistentBool
Chapel_Wanderer,Chapel_Wanderer,Geo Small Persistent (1),FALSE,None,FALSE,persistentBool
Chapel_Wanderer,Chapel_Wanderer,Geo Small Persistent,FALSE,None,FALSE,persistentBool
Chapel_Wanderer,Chapel_Wanderer,Geo Small Persistent (2),FALSE,None,FALSE,persistentBool
Chapel_Wanderer,Chapel_Wanderer,Geo Small Persistent (3),FALSE,None,FALSE,persistentBool
Chapel_Wanderer,Chapel_Wanderer,Remasker New,FALSE,None,FALSE,persistentBool
Clover_01,Clover_01,Breakable Wall_Silhouette,FALSE,None,FALSE,persistentBool
Clover_01,Clover_01,Green Prince Stand,FALSE,None,FALSE,persistentBool
Clover_01,Clover_01,thread_memory,FALSE,None,FALSE,persistentBool
Clover_01,Clover_01,Collectable Item Pickup,FALSE,None,FALSE,persistentBool
Clover_01,Clover_01,Remasker New Sharp Ultra,FALSE,None,FALSE,persistentBool
Clover_01b,Clover_01b,Green Prince Stand,FALSE,None,FALSE,persistentBool
Clover_02c,Clover_02c,Silkcatcher Plant (1),FALSE,None,TRUE,persistentBool
Clover_02c,Clover_02c,Silkcatcher Plant,FALSE,None,TRUE,persistentBool
Clover_02c,Clover_02c,Grasshopper Slasher (1),FALSE,None,TRUE,persistentBool
Clover_02c,Clover_02c,Grasshopper Slasher (2),FALSE,None,TRUE,persistentBool
Clover_02c,Clover_02c,Grasshopper Fly,FALSE,None,TRUE,persistentBool
Clover_02c,Clover_02c,Moss Vine Cluster,FALSE,None,FALSE,persistentBool
Clover_02c,Clover_02c,Grouped Remasker_Large,FALSE,None,FALSE,persistentBool
Clover_03,Clover_03,Clover_Silk_Pod,FALSE,None,TRUE,persistentBool
Clover_03,Clover_03,Clover_Silk_Pod_Wide,FALSE,None,TRUE,persistentBool
Clover_04b,Clover_04b,Green Prince Sit,FALSE,None,FALSE,persistentBool
Clover_04b,Clover_04b,Grasshopper Slasher,FALSE,None,TRUE,persistentBool
Clover_04b,Clover_04b,Hornet_pressure_plate_small_persistent,FALSE,None,FALSE,persistentBool
Clover_04b,Clover_04b,Grasshopper Slasher (1),FALSE,None,TRUE,persistentBool
Clover_04b,Clover_04b,Grasshopper Slasher (2),FALSE,None,TRUE,persistentBool
Clover_04b,Clover_04b,Grasshopper Fly,FALSE,None,TRUE,persistentBool
Clover_04b,Clover_04b,Grasshopper Fly,FALSE,None,TRUE,persistentBool
Clover_04b,Clover_04b,Grasshopper Slasher (1),FALSE,None,TRUE,persistentBool
Clover_04b,Clover_04b,Grasshopper Slasher,FALSE,None,TRUE,persistentBool
Clover_04b,Clover_04b,Clover Gate,FALSE,None,FALSE,persistentBool
Clover_04b,Clover_04b,Clover Gate (1),FALSE,None,FALSE,persistentBool
Clover_04b,Clover_04b,Grasshopper Fly,FALSE,None,TRUE,persistentBool
Clover_04b,Clover_04b,Grasshopper Child,FALSE,None,FALSE,persistentBool
Clover_04b,Clover_04b,Grasshopper Child (1),FALSE,None,FALSE,persistentBool
Clover_05c,Clover_05c,Clover Gate (1),FALSE,None,FALSE,persistentBool
Clover_05c,Clover_05c,Hornet_pressure_plate_small_persistent,FALSE,None,FALSE,persistentBool
Clover_06,Clover_06,Clover_Silk_Pod,FALSE,None,TRUE,persistentBool
Clover_06,Clover_06,Clover_Silk_Pod_Wide (1),FALSE,None,TRUE,persistentBool
Clover_06,Clover_06,Green Prince Kneel,FALSE,None,FALSE,persistentBool
Clover_10,Clover_10,Silkcatcher Plant (3),FALSE,None,TRUE,persistentBool
Clover_10,Clover_10,Silkcatcher Plant (4),FALSE,None,TRUE,persistentBool
Clover_10,Clover_10,Clover_Silk_Pod (1),FALSE,None,TRUE,persistentBool
Clover_10,Clover_10,Clover_Silk_Pod (4),FALSE,None,TRUE,persistentBool
Clover_10,Clover_10,Clover_Silk_Pod (2),FALSE,None,TRUE,persistentBool
Clover_10,Clover_10,Clover_Silk_Pod (3),FALSE,None,TRUE,persistentBool
Clover_10,Clover_10,Dancer A,FALSE,None,TRUE,persistentBool
Clover_10,Clover_10,Dancer B,FALSE,None,TRUE,persistentBool
Clover_10,Clover_10,thread_memory,FALSE,None,FALSE,persistentBool
Clover_10,Clover_10,Green Prince Boss NPC,FALSE,None,FALSE,persistentBool
Clover_10,Clover_10,Remasker New Sharp (1),FALSE,None,FALSE,persistentBool
Clover_10,Clover_10,Remasker New Sharp,FALSE,None,FALSE,persistentBool
Clover_10,Clover_10,Remasker New (1),FALSE,None,FALSE,persistentBool
Clover_10,Clover_10,Remasker New,FALSE,None,FALSE,persistentBool
Clover_10,Clover_10,Clover_Silk_Pod_Wide Variant (1),FALSE,None,TRUE,persistentBool
Clover_10_web,Clover_10_web,Grasshopper Child,FALSE,None,FALSE,persistentBool
Clover_10_web,Clover_10_web,Remasker New Sharp Ultra,FALSE,None,FALSE,persistentBool
Clover_11,Clover_11,Grasshopper Child (2),FALSE,None,TRUE,persistentBool
Clover_11,Clover_11,Grasshopper Child (2),FALSE,None,TRUE,persistentBool
Clover_11,Clover_11,Grasshopper Child,FALSE,None,TRUE,persistentBool
Clover_16,Clover_16,Clover_Silk_Pod_Wide (1),FALSE,None,TRUE,persistentBool
Clover_16,Clover_16,Breakable Wall (1),FALSE,None,FALSE,persistentBool
Clover_16,Clover_16,Breakable Wall,FALSE,None,FALSE,persistentBool
Clover_16,Clover_16,Remasker New Sharp Ultra,FALSE,None,FALSE,persistentBool
Clover_18,Clover_18,Shrine Pressure Plate L,FALSE,None,FALSE,persistentBool
Clover_18,Clover_18,Shrine Pressure Plate TR,FALSE,None,FALSE,persistentBool
Clover_18,Clover_18,Shrine Pressure Plate BR,FALSE,None,FALSE,persistentBool
Clover_18,Clover_18,Plaque Pressure Plate,FALSE,None,FALSE,persistentBool
Clover_18,Clover_18,Green Prince Sit,FALSE,None,FALSE,persistentBool
Clover_18,Clover_18,thread_memory_orb_source,FALSE,None,FALSE,persistentBool
Clover_18,Clover_18,thread_memory_orb_source,FALSE,None,FALSE,persistentBool
Clover_18,Clover_18,thread_memory_orb_source,FALSE,None,FALSE,persistentBool
Clover_18,Clover_18,thread_memory_orb_source,FALSE,None,FALSE,persistentBool
Clover_18,Clover_18,thread_memory_orb_source,FALSE,None,FALSE,persistentBool
Clover_18,Clover_18,Remasker New Sharp Ultra,FALSE,None,FALSE,persistentBool
Clover_18,Clover_18,Remasker New (1),FALSE,None,FALSE,persistentBool
Clover_18,Clover_18,Remasker New,FALSE,None,FALSE,persistentBool
Clover_19,Clover_19,thread_memory_orb_source,FALSE,None,FALSE,persistentBool
Clover_19,Clover_19,Memory Orb Group (1),FALSE,None,FALSE,persistentBool
Clover_20,Clover_20,Collectable Item Pickup,FALSE,None,FALSE,persistentBool
Clover_21,Clover_21,Grasshopper Fly,FALSE,None,TRUE,persistentBool
Clover_21,Clover_21,Grasshopper Slasher (1),FALSE,None,TRUE,persistentBool
Clover_21,Clover_21,Grasshopper Slasher,FALSE,None,TRUE,persistentBool
Cog_04,Cog_04,cog_lever (1),FALSE,None,FALSE,persistentBool
Cog_04,Cog_04,cog_lever,FALSE,None,FALSE,persistentBool
Cog_04,Cog_04,Black_Thread_Core,FALSE,None,FALSE,persistentBool
Cog_05,Cog_05,Battle Scene,FALSE,None,FALSE,persistentBool
Cog_05,Cog_05,Remasker New Sharp,FALSE,None,FALSE,persistentBool
Cog_06,Cog_06,cog_lever,FALSE,None,FALSE,persistentBool
Cog_07,Cog_07,Battle Scene,FALSE,None,FALSE,persistentBool
Cog_07,Cog_07,Collectable Item Pickup,FALSE,None,FALSE,persistentBool
Cog_07,Cog_07,Remasker New Sharp (1),FALSE,None,FALSE,persistentBool
Cog_07,Cog_07,Remasker New Sharp,FALSE,None,FALSE,persistentBool
Cog_07,Cog_07,cog_lever,FALSE,None,FALSE,persistentBool
Cog_07,Cog_07,Silk Spool,FALSE,None,FALSE,persistentBool
Cog_08,Cog_08,cog_lever,FALSE,None,FALSE,persistentBool
Cog_09,Cog_09,Cog_Choir_Cylinder,FALSE,None,FALSE,persistentBool
Cog_09,Cog_09,Cog_Choir_Cylinder (1),FALSE,None,FALSE,persistentBool
Cog_09,Cog_09,Cog_Choir_Cylinder (2),FALSE,None,FALSE,persistentBool
Cog_09,Cog_09,Cog_Choir_Cylinder (3),FALSE,None,FALSE,persistentBool
Cog_09_Destroyed,Cog_09_Destroyed,Weakness Cog Drop Scene,FALSE,None,FALSE,persistentBool
Cog_10,Cog_10,Song Knight Tube,FALSE,None,FALSE,persistentBool
Cog_10,Cog_10,Active,FALSE,None,FALSE,persistentBool
Cog_10,Cog_10,Silkfly Ambient (1),FALSE,None,FALSE,persistentBool
Cog_10,Cog_10,Silkfly Ambient,FALSE,None,FALSE,persistentBool
Cog_10,Cog_10,Silkfly Ambient (2),FALSE,None,FALSE,persistentBool
Cog_10,Cog_10,Collectable Item Pickup,FALSE,None,FALSE,persistentBool
Cog_10,Cog_10,cog_junk_pile_break (1),FALSE,None,FALSE,persistentBool
Cog_10,Cog_10,cog_junk_pile_break,FALSE,None,FALSE,persistentBool
Cog_10_Destroyed,Cog_10_Destroyed,Understore Small,FALSE,None,TRUE,persistentBool
Cog_10_Destroyed,Cog_10_Destroyed,Understore Poker,FALSE,None,TRUE,persistentBool
Cog_10_Destroyed,Cog_10_Destroyed,Wake Scene,FALSE,None,FALSE,persistentBool
Cog_10_Destroyed,Cog_10_Destroyed,Understore Heavy (1),FALSE,None,TRUE,persistentBool
Cog_10_Destroyed,Cog_10_Destroyed,Understore Thrower,FALSE,None,TRUE,persistentBool
Cog_10_Destroyed,Cog_10_Destroyed,Pipe_Vent_Hatch Broken,FALSE,None,FALSE,persistentBool
Cog_10_Destroyed,Cog_10_Destroyed,Secret Mask New,FALSE,None,FALSE,persistentBool
Cog_10_Destroyed,Cog_10_Destroyed,plank_wall_cluster_metal,FALSE,None,FALSE,persistentBool
Cog_10_Destroyed,Cog_10_Destroyed,plank_wall_cluster_metal (1),FALSE,None,FALSE,persistentBool
Cog_10_Destroyed,Cog_10_Destroyed,plank_wall_cluster_metal (2),FALSE,None,FALSE,persistentBool
Cog_Bench,Cog_Bench,Hornet_pressure_plate_small_persistent,FALSE,None,FALSE,persistentBool
Cog_Bench,Cog_Bench,cog_lever (2),FALSE,None,FALSE,persistentBool
Cog_Bench,Cog_Bench,cog_lever,FALSE,None,FALSE,persistentBool
Cog_Dancers,Cog_Dancers,cog_lever,FALSE,None,FALSE,persistentBool
Cog_Dancers,Cog_Dancers,Green Prince Kneel,FALSE,None,FALSE,persistentBool
Cog_Dancers,Cog_Dancers,slide_gate_ring,FALSE,None,FALSE,persistentBool
Coral_02,Coral_02,bell_toll_machine,FALSE,None,FALSE,persistentBool
Coral_02,Coral_02,Song_lever_side,FALSE,None,FALSE,persistentBool
Coral_02,Coral_02,Coral Judge (3),FALSE,None,TRUE,persistentBool
Coral_02,Coral_02,Coral Judge (4),FALSE,None,TRUE,persistentBool
Coral_02,Coral_02,Pilgrim BellThrower,FALSE,None,TRUE,persistentBool
Coral_02,Coral_02,Collectable Item Pickup (1),FALSE,None,FALSE,persistentBool
Coral_02,Coral_02,Remasker New (1),FALSE,None,FALSE,persistentBool
Coral_02,Coral_02,Remasker New,FALSE,None,FALSE,persistentBool
Coral_02,Coral_02,Pilgrim 01 Judge Buddy,FALSE,None,TRUE,persistentBool
Coral_02,Coral_02,Pilgrim 03,FALSE,None,TRUE,persistentBool
Coral_02,Coral_02,Pilgrim 01 (1),FALSE,None,TRUE,persistentBool
Coral_02,Coral_02,Coral Judge (1),FALSE,None,TRUE,persistentBool
Coral_02,Coral_02,Pilgrim Hiker,FALSE,None,TRUE,persistentBool
Coral_02,Coral_02,Pilgrim Hiker (2),FALSE,None,TRUE,persistentBool
Coral_02,Coral_02,Garmond Fighter,FALSE,None,FALSE,persistentBool
Coral_03,Coral_03,Song_lever_side,FALSE,None,FALSE,persistentBool
Coral_03,Coral_03,song_bridge_pole_large (2),FALSE,None,FALSE,persistentBool
Coral_03,Coral_03,Coral Conch Shooter,FALSE,None,TRUE,persistentBool
Coral_03,Coral_03,Coral Conch Shooter (1),FALSE,None,TRUE,persistentBool
Coral_03,Coral_03,Coral Conch Shooter (2),FALSE,None,TRUE,persistentBool
Coral_03,Coral_03,Collectable Item Pickup,FALSE,None,FALSE,persistentBool
Coral_03,Coral_03,Pilgrim Hiker,FALSE,None,TRUE,persistentBool
Coral_03,Coral_03,song_bridge_pole_large (1),FALSE,None,FALSE,persistentBool
Coral_03,Coral_03,Coral Conch Shooter (3),FALSE,None,TRUE,persistentBool
Coral_03,Coral_03,Coral Conch Shooter (4),FALSE,None,TRUE,persistentBool
Coral_10,Coral_10,Coral10rightsidegate,FALSE,None,FALSE,persistentBool
Coral_10,Coral_10,Sherma Citadel NPC,FALSE,None,FALSE,persistentBool
Coral_10,Coral_10,Seth Stand NPC,FALSE,None,FALSE,persistentBool
Coral_10,Coral_10,Silkfly Ambient Perched,FALSE,None,FALSE,persistentBool
Coral_10,Coral_10,Silkfly Ambient Perched (1),FALSE,None,FALSE,persistentBool
Coral_10,Coral_10,Silkfly Ambient Perched (2),FALSE,None,FALSE,persistentBool
Coral_10,Coral_10,Silkfly Ambient (1),FALSE,None,FALSE,persistentBool
Coral_10,Coral_10,Silkfly Ambient (3),FALSE,None,FALSE,persistentBool
Coral_10,Coral_10,Silkfly Ambient (4),FALSE,None,FALSE,persistentBool
Coral_10,Coral_10,Silkfly Ambient (6),FALSE,None,FALSE,persistentBool
Coral_10,Coral_10,Silkfly Ambient Perched (3),FALSE,None,FALSE,persistentBool
Coral_11,Coral_11,Coral Conch Shooter,FALSE,None,TRUE,persistentBool
Coral_11,Coral_11,Driller A,FALSE,None,TRUE,persistentBool
Coral_11,Coral_11,Driller B,FALSE,None,TRUE,persistentBool
Coral_11,Coral_11,Coral Conch Shooter (1),FALSE,None,TRUE,persistentBool
Coral_11,Coral_11,Black_Thread_Core,FALSE,None,FALSE,persistentBool
Coral_11,Coral_11,Coral Conch Shooter Heavy,FALSE,None,TRUE,persistentBool
Coral_11,Coral_11,Coral Conch Shooter (2),FALSE,None,TRUE,persistentBool
Coral_12,Coral_12,Breakable Wall,FALSE,None,FALSE,persistentBool
Coral_12,Coral_12,Coral Judge (1),FALSE,None,TRUE,persistentBool
Coral_12,Coral_12,Coral Conch Shooter (3),FALSE,None,TRUE,persistentBool
Coral_12,Coral_12,Coral Conch Shooter (1),FALSE,None,TRUE,persistentBool
Coral_12,Coral_12,Pilgrim Hiker,FALSE,None,TRUE,persistentBool
Coral_12,Coral_12,Pilgrim Bellthrower Fly,FALSE,None,TRUE,persistentBool
Coral_12,Coral_12,Coral Judge (2),FALSE,None,TRUE,persistentBool
Coral_12,Coral_12,Black_Thread_Core,FALSE,None,FALSE,persistentBool
Coral_19,Coral_19,Silkfly Ambient Perched,FALSE,None,FALSE,persistentBool
Coral_19,Coral_19,Silkfly Ambient Perched (1),FALSE,None,FALSE,persistentBool
Coral_19,Coral_19,thread_memory,FALSE,None,FALSE,persistentBool
Coral_19,Coral_19,Remasker New Sharp Ultra,FALSE,None,FALSE,persistentBool
Coral_19,Coral_19,Geo Small Persistent (2),FALSE,None,FALSE,persistentBool
Coral_19,Coral_19,Geo Small Persistent,FALSE,None,FALSE,persistentBool
Coral_19,Coral_19,Geo Small Persistent (1),FALSE,None,FALSE,persistentBool
Coral_19b,Coral_19b,Heart Piece,FALSE,None,FALSE,persistentBool
Coral_19b,Coral_19b,Collapser Small,FALSE,None,FALSE,persistentBool
Coral_23,Coral_23,Collectable Item Pickup,FALSE,None,FALSE,persistentBool
Coral_23,Coral_23,Breakable Wall,FALSE,None,FALSE,persistentBool
Coral_23,Coral_23,Coral Spike Goomba,FALSE,None,TRUE,persistentBool
Coral_23,Coral_23,Coral Spike Goomba (1),FALSE,None,TRUE,persistentBool
Coral_23,Coral_23,Coral Conch Shooter Heavy (3),FALSE,None,TRUE,persistentBool
Coral_23,Coral_23,Coral Conch Shooter Heavy,FALSE,None,TRUE,persistentBool
Coral_23,Coral_23,Remasker New,FALSE,None,FALSE,persistentBool
Coral_23,Coral_23,Remasker New (1),FALSE,None,FALSE,persistentBool
Coral_24,Coral_24,Coral Spike Goomba,FALSE,None,TRUE,persistentBool
Coral_24,Coral_24,Coral Spike Goomba (1),FALSE,None,TRUE,persistentBool
Coral_24,Coral_24,Coral Crust Wall Tall (4),FALSE,None,FALSE,persistentBool
Coral_24,Coral_24,Coral Crust Wall Tall (3),FALSE,None,FALSE,persistentBool
Coral_24,Coral_24,Coral Crust Wall Tall (2),FALSE,None,FALSE,persistentBool
Coral_24,Coral_24,Coral Crust Wall Tall (5),FALSE,None,FALSE,persistentBool
Coral_24,Coral_24,Coral Crust Wall Tall (1),FALSE,None,FALSE,persistentBool
Coral_24,Coral_24,Coral Conch Stabber (2),FALSE,None,TRUE,persistentBool
Coral_24,Coral_24,Coral Conch Stabber (1),FALSE,None,TRUE,persistentBool
Coral_24,Coral_24,Coral Conch Shooter Heavy (1),FALSE,None,TRUE,persistentBool
Coral_24,Coral_24,Coral Crust Mask (1) - not used,FALSE,None,FALSE,persistentBool
Coral_24,Coral_24,Coral Crust Mask,FALSE,None,FALSE,persistentBool
Coral_24,Coral_24,Coral Crust Wall Tall,FALSE,None,FALSE,persistentBool
Coral_26,Coral_26,Coral Crust Wall Tall,FALSE,None,FALSE,persistentBool
Coral_26,Coral_26,Coral Conch Stabber (1),FALSE,None,TRUE,persistentBool
Coral_26,Coral_26,Coral Conch Stabber (2),FALSE,None,TRUE,persistentBool
Coral_27,Coral_27,Coral Conch Driller Giant Solo,FALSE,None,TRUE,persistentBool
Coral_27,Coral_27,Coral Conch Shooter Heavy (3),FALSE,None,TRUE,persistentBool
Coral_28,Coral_28,Coral_gate_large (1),FALSE,None,FALSE,persistentBool
Coral_28,Coral_28,Coral_gate_large,FALSE,None,FALSE,persistentBool
Coral_28,Coral_28,Remasker New Sharp Ultra (1),FALSE,None,FALSE,persistentBool
Coral_28,Coral_28,Remasker New Sharp Ultra,FALSE,None,FALSE,persistentBool
Coral_28,Coral_28,thread_memory vassal,FALSE,None,FALSE,persistentBool
Coral_28,Coral_28,Tension Tone Single,FALSE,None,FALSE,persistentBool
Coral_29,Coral_29,Collapser Small,FALSE,None,FALSE,persistentBool
Coral_29,Coral_29,Collectable Item Pickup,FALSE,None,FALSE,persistentBool
Coral_29,Coral_29,Remasker New Sharp Ultra,FALSE,None,FALSE,persistentBool
Coral_32,Coral_32,tool_metal_deposit,FALSE,None,FALSE,persistentBool
Coral_32,Coral_32,Collectable Item Pickup - Tool Metal,FALSE,None,FALSE,persistentBool
Coral_32,Coral_32,Coral Judge (4),FALSE,None,TRUE,persistentBool
Coral_32,Coral_32,Coral Crust Wall Tall,FALSE,None,FALSE,persistentBool
Coral_32,Coral_32,Remasker New Sharp Ultra,FALSE,None,FALSE,persistentBool
Coral_32,Coral_32,Remasker New Sharp Ultra (1),FALSE,None,FALSE,persistentBool
Coral_32,Coral_32,Remasker New Sharp Ultra (2),FALSE,None,FALSE,persistentBool
Coral_32,Coral_32,Coral Conch Shooter (1),FALSE,None,TRUE,persistentBool
Coral_32,Coral_32,Coral Conch Shooter (2),FALSE,None,TRUE,persistentBool
Coral_32,Coral_32,Remasker New,FALSE,None,FALSE,persistentBool
Coral_32,Coral_32,Coral Judge (3),FALSE,None,TRUE,persistentBool
Coral_32,Coral_32,Black_Thread_Core,FALSE,None,FALSE,persistentBool
Coral_32,Coral_32,Pilgrim Hiker,FALSE,None,TRUE,persistentBool
Coral_32,Coral_32,Pilgrim Fly,FALSE,None,TRUE,persistentBool
Coral_33,Coral_33,Pilgrim 05,FALSE,None,TRUE,persistentBool
Coral_33,Coral_33,Pilgrim Fly,FALSE,None,TRUE,persistentBool
Coral_33,Coral_33,Pilgrim Hiker,FALSE,None,TRUE,persistentBool
Coral_35,Coral_35,Breakable Wall,FALSE,None,FALSE,persistentBool
Coral_35b,Coral_35,Stalactite Group Bottom,FALSE,None,FALSE,persistentBool
Coral_35b,Coral_35b,Stalactite Group Top,FALSE,None,FALSE,persistentBool
Coral_35b,Coral_35b,Stalactite Group Bottom,FALSE,None,FALSE,persistentBool
Coral_35b,Coral_35b,Coral Crust Wall Tall (2),FALSE,None,FALSE,persistentBool
Coral_35b,Coral_35b,Remasker New Sharp Ultra 2,FALSE,None,FALSE,persistentBool
Coral_35b,Coral_35b,Coral Crust Wall Tall (1),FALSE,None,FALSE,persistentBool
Coral_35b,Coral_35b,Remasker New Sharp Ultra,FALSE,None,FALSE,persistentBool
Coral_35b,Coral_35b,Coral Conch Stabber (2),FALSE,None,TRUE,persistentBool
Coral_35b,Coral_35b,Coral Conch Stabber (1),FALSE,None,TRUE,persistentBool
Coral_35b,Coral_35b,Coral Conch Stabber,FALSE,None,TRUE,persistentBool
Coral_35b,Coral_35b,Remasker New Sharp Ultra 1,FALSE,None,FALSE,persistentBool
Coral_36,Coral_36,Remasker New Sharp Ultra,FALSE,None,FALSE,persistentBool
Coral_36,Coral_36,Shell Shard Collectable Item Pickup Instant,FALSE,None,FALSE,persistentBool
Coral_37,Coral_37,Silk Grub Small Cocoon 2,FALSE,None,FALSE,persistentBool
Coral_37,Coral_37,Silk Grub Large Cocoon,FALSE,None,FALSE,persistentBool
Coral_37,Coral_37,Silk Grub Small Cocoon 2 (1),FALSE,None,FALSE,persistentBool
Coral_37,Coral_37,Remasker New,FALSE,None,FALSE,persistentBool
Coral_37,Coral_37,Remasker New Sharp Ultra,FALSE,None,FALSE,persistentBool
Coral_38,Coral_38,song_bridge_pole_large (4),FALSE,None,FALSE,persistentBool
Coral_38,Coral_38,song_bridge_pole_large (7),FALSE,None,FALSE,persistentBool
Coral_38,Coral_38,Coral Conch Driller,FALSE,None,TRUE,persistentBool
Coral_38,Coral_38,Coral Conch Driller (1),FALSE,None,TRUE,persistentBool
Coral_38,Coral_38,Coral Conch Driller,FALSE,None,TRUE,persistentBool
Coral_38,Coral_38,Coral Conch Driller (1),FALSE,None,TRUE,persistentBool
Coral_38,Coral_38,song_bridge_pole_large (9),FALSE,None,FALSE,persistentBool
Coral_38,Coral_38,Hornet_cage_rect_lift,FALSE,None,FALSE,persistentBool
Coral_38,Coral_38,Coral Spike Goomba,FALSE,None,TRUE,persistentBool
Coral_38,Coral_38,song_bridge_pole_large (1),FALSE,None,FALSE,persistentBool
Coral_38,Coral_38,song_bridge_pole_large (2),FALSE,None,FALSE,persistentBool
Coral_38,Coral_38,song_bridge_pole_large (8),FALSE,None,FALSE,persistentBool
Coral_38,Coral_38,song_bridge_pole_large (5),FALSE,None,FALSE,persistentBool
Coral_38,Coral_38,Coral Crust Wall Tall (2),FALSE,None,FALSE,persistentBool
Coral_38,Coral_38,Coral Crust Wall Tall,FALSE,None,FALSE,persistentBool
Coral_38,Coral_38,Remasker New Sharp Ultra,FALSE,None,FALSE,persistentBool
Coral_38,Coral_38,Coral Crust Wall Tall (1),FALSE,None,FALSE,persistentBool
Coral_38,Coral_38,Remasker New Sharp Ultra,FALSE,None,FALSE,persistentBool
Coral_38,Coral_38,Coral Crust Wall Sphere,FALSE,None,FALSE,persistentBool
Coral_38,Coral_38,Coral Crust Wall Mid,FALSE,None,FALSE,persistentBool
Coral_40,Coral_40,Mapper Sit NPC,FALSE,None,FALSE,persistentBool
Coral_41,Coral_41,Silkcatcher Plant Coral Variant Variant,FALSE,None,TRUE,persistentBool
Coral_41,Coral_41,Collectable Item Pickup,FALSE,None,FALSE,persistentBool
